Time;Time_Race_s;LapNumber;SpeedKmph;Vehicle_Speed_mps;Distance;Distance_Race_m;BMS_Battery_Voltage_V;Acc_X_G;Acc_Y_G;Acc_Z_G
2186,611503;1286,925044;6;15,30632487;4,251756907;9163,505009;9042,742479;46,791;-0,375;-0,1875;-0,9296875
2187,611525;1287,925066;6;14,80612487;4,112812464;9167,642595;9046,880065;46,791;-0,109375;0;-0,87109375
2188,511482;1288,825023;6;14,98549987;4,162638853;9171,378526;9050,615996;46,783;0,0078125;-0,0390625;-0,9921875
2189,711487;1290,025028;6;14,68312487;4,078645798;9176,413951;9055,651421;46,781;-0,0625;0,02734375;-0,9921875
2190,711464;1291,025005;6;15,15154987;4,208763852;9180,690807;9059,928277;46,769;0,28125;-0,02734375;-1,11328125
2192,311471;1292,625012;6;16,13144986;4,480958294;9187,83383;9067,0713;46,752;-0,03125;-0,1953125;-1,41796875
2198,911212;1299,224753;6;19,46782483;5,407729119;9221,466838;9100,704308;47,108;-0,1171875;0,06640625;-0,79296875
2199,211469;1299,52501;6;19,05064983;5,291847176;9223,06849;9102,30596;47,107;0,02734375;-0,0546875;-0,59375
2200,01148;1300,325021;6;19,66974983;5,463819397;9227,41519;9106,65266;47,113;-0,0078125;-0,19140625;-1,08203125
2200,511514;1300,825055;6;19,84092483;5,511368007;9230,196422;9109,433892;47,116;-0,015625;-0,00390625;-1,03125
2201,011206;1301,324747;6;20,92434982;5,812319394;9233,018565;9112,256035;47,119;-0,21875;-0,0859375;-1,5390625
2201,811515;1302,125056;6;21,34869981;5,930194393;9237,674866;9116,912336;47,121;0,2109375;-0,2265625;-0,83203125
2202,811532;1303,125073;6;22,4146998;6,226305501;9243,721288;9122,958758;47,126;-0,18359375;-0,015625;-1,1171875
2203,611493;1303,925034;6;23,2234248;6,450951333;9248,784665;9128,022135;47,131;-0,015625;-0,0703125;-0,953125
2204,611204;1304,924745;6;24,28327479;6,745354108;9255,378189;9134,615659;47,135;0,0390625;0,125;-0,71875
2205,811466;1306,125007;6;26,06267477;7,239631881;9263,742537;9142,980007;47,135;0,33203125;-0,05078125;-0,58203125
2206,611636;1306,925177;6;26,91547477;7,476520768;9269,626306;9148,863776;47,139;-0,390625;0,015625;-0,69921875
2208,811213;1309,124754;6;28,52574975;7,923819375;9286,72181;9165,95928;47,142;-0,06640625;0,0390625;-0,984375
2209,611476;1309,925017;6;27,85027476;7,736187433;9292,970918;9172,208388;47,147;0,19921875;0,2578125;-1,0546875
2210,611474;1310,925015;6;27,14199976;7,539444379;9300,670712;9179,908182;47,148;-0,0234375;0,15234375;-1,046875
2211,811505;1312,125046;6;26,32609977;7,312805492;9309,594373;9188,831843;47,15;-0,0234375;0,05078125;-1,08984375
2212,611622;1312,925163;6;26,23692477;7,288034659;9315,408965;9194,646434;47,149;-0,1796875;-0,01953125;-1,03125
2213,711719;1314,02526;6;25,50404978;7,084458272;9323,280458;9202,517928;47,163;0,05859375;0,0859375;-0,63671875
2214,711613;1315,025154;6;24,80089978;6,889138829;9330,245295;9209,482765;47,32;0,046875;-0,01953125;-1,1875
2215,511494;1315,825035;6;24,00652479;6,668479108;9335,650373;9214,887843;47,339;0,15625;-0,07421875;-1,15625
2217,011474;1317,325015;6;22,8021498;6,3339305;9345,387594;9224,625064;47,364;0,03125;0,1328125;-1,0234375
2218,011521;1318,325062;6;22,01392481;6,114979113;9351,53598;9230,77345;47,363;0;-0,22265625;-1,1796875
2219,111618;1319,425159;6;20,78904982;5,774736061;9357,928156;9237,165626;47,376;-0,03125;-0,1640625;-1,46875
2220,011474;1320,325015;6;19,56622483;5,435062453;9362,872555;9242,110025;47,369;0,15625;-0,3203125;-1,0234375
2221,511462;1321,825003;6;16,74644985;4,651791626;9370,332904;9249,570374;47,391;-0,16796875;-0,07421875;-0,88671875
2227,511532;1327,825073;6;6,83982494;1,899951372;9390,835053;9270,072523;47,292;-0,03515625;-0,0390625;-0,9765625
2233,611478;1333,925019;7;0,221399998;0,061499999;9395,086243;9274,323713;47,203;-0,015625;-0,02734375;-0,97265625
2234,91131;1335,224851;7;0,827174993;0,229770831;9395,194171;9274,431641;47,174;0,00390625;-0,01953125;-0,95703125
2236,911508;1337,225049;7;1,808099984;0,502249996;9395,900386;9275,137856;47,155;0,05078125;-0,02734375;-0,984375
2237,411489;1337,72503;7;2,116624982;0,587951384;9396,183022;9275,420492;47,147;-0,015625;-0,00390625;-0,95703125
2238,11121;1338,424751;7;2,613749977;0,72604166;9396,66687;9275,90434;47,138;0,0390625;-0,03125;-0,96875
2240,011495;1340,325036;7;4,060024965;1,127784712;9398,489808;9277,727278;47,115;0,05078125;-0,0078125;-0,953125
2272,011505;1372,325046;7;24,74144978;6,87262494;9517,518839;9396,756309;46,71;0,1953125;-0,18359375;-0,65625
2272,71121;1373,024751;7;25,70904978;7,141402715;9522,390998;9401,628468;46,687;0,25390625;-0,16015625;-0,76171875
2273,111462;1373,425003;7;25,81974977;7,172152715;9525,242712;9404,480182;46,683;-0,04296875;0,12890625;-1,30859375
2273,711508;1374,025049;7;26,04524977;7,234791604;9529,607677;9408,845146;46,669;-0,125;0,0078125;-0,6875
2274,71152;1375,025061;7;28,16392475;7,823312432;9537,127229;9416,364699;46,656;0,15625;-0,1875;-1,046875
2275,311486;1375,625027;7;28,73484975;7,981902708;9541,78812;9421,02559;46,651;-0,109375;-0,05859375;-1,0859375
2275,911525;1376,225066;7;28,62107475;7,950298542;9546,580728;9425,818198;46,637;0,1640625;-0,09375;-0,8125
2276,311626;1376,625167;7;29,34779974;8,152166596;9549,836326;9429,073796;46,621;0,00390625;0,05859375;-1,078125
2276,911493;1377,225034;7;30,52757473;8,47988187;9554,804289;9434,041759;46,623;0,13671875;0,03125;-0,7109375
2277,511593;1377,825134;7;30,94987473;8,597187425;9559,881851;9439,119321;46,614;-0,05859375;-0,19921875;-0,90625
2278,011212;1378,324753;7;31,65097472;8,791937423;9564,195909;9443,433379;46,602;0,03125;-0,1640625;-0,77734375
2278,511215;1378,824756;7;32,13784972;8,927180478;9568,596677;9447,834147;46,592;-0,09375;0,09765625;-1,203125
2279,111211;1379,424752;7;32,41664972;9,004624921;9573,972355;9453,209825;46,573;0,0546875;-0,015625;-0,84765625
2279,711458;1380,024999;7;33,23152471;9,230979086;9579,458699;9458,696169;46,567;0,09765625;-0,1015625;-0,671875
2280,211211;1380,524752;7;33,69789971;9,360527696;9584,118412;9463,355882;46,586;-0,18359375;-0,1796875;-1,16796875
2280,511494;1380,825035;7;34,3467247;9,540756861;9586,947262;9466,184732;46,571;-0,140625;0,04296875;-1,73828125
2281,111207;1381,424748;7;34,3969497;9,55470825;9592,683234;9471,920704;46,562;-0,11328125;0,265625;-1,36328125
2281,511512;1381,825053;7;35,40452469;9,834590192;9596,553951;9475,791421;46,566;-0,07421875;0,08984375;-1,0546875
2282,111522;1382,425063;7;35,15442469;9,76511797;9602,440356;9481,677826;46,535;0,64453125;0,12890625;-0,9453125
2282,711455;1383,024996;7;36,10152469;10,0282013;9608,408583;9487,646053;46,543;0,0390625;-0,1328125;-0,99609375
2283,311396;1383,624937;7;36,94202468;10,26167352;9614,449381;9493,686851;46,534;0,11328125;-0,015625;-0,9375
2284,011216;1384,324757;7;36,40594968;10,1127638;9621,599325;9500,836795;46,567;0,359375;0,22265625;-0,796875
2284,711214;1385,024755;7;37,08039968;10,30011102;9628,836298;9508,073768;46,557;0,0546875;-0,1953125;-0,8984375
2285,411474;1385,725015;7;38,46927466;10,68590963;9636,22047;9515,45794;46,568;0,31640625;-0,52734375;-0,61328125
2286,311487;1386,625028;7;39,19702466;10,88806241;9645,841349;9525,078819;46,571;-0,3203125;-0,3125;-1,19140625
2287,011503;1387,325044;7;39,61214965;11,0033749;9653,468661;9532,70613;46,649;0,17578125;0,05859375;-1,296875
2287,711206;1388,024747;7;39,34359966;10,92877768;9661,152185;9540,389655;46,7;-0,09375;-0,296875;-0,44921875
2292,711591;1393,025132;7;39,93194965;11,09220824;9717,403675;9596,641145;46,749;-0,0390625;-0,203125;-0,8046875
2294,011481;1394,325022;7;40,47314965;11,24254157;9731,961639;9611,199109;46,822;-0,1015625;-0,4453125;-0,95703125
2296,411467;1396,725008;7;41,01947464;11,39429851;9758,981997;9638,219467;46,819;0,44921875;-0,375;-0,43359375
2297,811459;1398,125;7;41,17424964;11,43729157;9775,050587;9654,288057;46,878;0,29296875;-0,05859375;-1,37109375
2299,611443;1399,924984;7;41,03279964;11,3979999;9795,620135;9674,857604;46,826;0,421875;0,09375;-0,53515625
2300,711593;1401,025134;7;40,85444964;11,34845823;9808,074096;9687,311566;47,019;-0,1484375;-0,296875;-0,7890625
2302,611444;1402,924985;7;39,36614966;10,93504157;9829,017215;9708,254685;47,027;-0,2421875;0,1328125;-1,63671875
2316,711484;1417,025025;7;32,35104972;8,986402699;9967,048577;9846,286047;47,068;0,08984375;0,1875;-1,4765625
2319,0115;1419,325041;7;31,61304972;8,781402701;9987,585475;9866,822945;47,074;0,171875;-0,20703125;-1,28125
2319,411207;1419,724748;7;31,81292472;8,836923534;9991,120759;9870,358228;47,072;-0,13671875;-0,09765625;-1,28515625
2319,81145;1420,124991;7;31,47364973;8,742680479;9994,629046;9873,866516;47,07;-0,03515625;-0,0625;-1,23828125
2320,31151;1420,625051;7;31,49927473;8,749798535;9999,021254;9878,258724;47,071;0,1015625;-0,12890625;-1,0078125
2320,711475;1421,025016;7;31,51464973;8,754069368;10002,50681;9881,744279;47,071;0,0625;0,234375;-1,5234375
2321,211486;1421,525027;7;30,67927473;8,522020759;10006,81739;9886,054862;47,07;0,00390625;-0,28515625;-1,2421875
2321,711499;1422,02504;7;30,43942473;8,45539576;10011,04449;9890,281956;47,074;-0,18359375;-0,1015625;-0,89453125
2322,111512;1422,425053;7;30,26209974;8,406138816;10014,3789;9893,616371;47,073;-0,3984375;-0,328125;-1,0078125
2322,611481;1422,925022;7;29,26272474;8,128534651;10018,49859;9897,736064;47,074;-0,0234375;-0,12890625;-0,96875
2323,011488;1423,325029;7;28,96034975;8,044541596;10021,74824;9900,985709;47,074;0,06640625;-0,3203125;-1,06640625
2323,411483;1423,725024;7;28,86604975;8,018347152;10024,94544;9904,182907;47,073;0,0625;-0,234375;-0,60546875
2323,911457;1424,224998;7;28,77789975;7,993861041;10028,91525;9908,152717;47,075;-0,0703125;-0,1796875;-1,234375
2324,311486;1424,625027;7;28,26437475;7,851215209;10032,07291;9911,310384;47,075;0,0859375;-0,05078125;-0,77734375
2324,611252;1424,924793;7;28,46219975;7,906166598;10034,44951;9913,686979;47,076;-1,00390625;0,7109375;-1,32421875
2325,211509;1425,52505;7;28,27974975;7,855486043;10039,16346;9918,400929;47,076;0,4609375;-0,15234375;-0,390625
2325,511204;1425,824745;7;28,49499975;7,915277709;10041,51043;9920,747901;47,075;0,1953125;-0,140625;-1,19921875
2326,011511;1426,325052;7;27,58377476;7,662159655;10045,41159;9924,649063;47,076;0,3359375;-0,34375;-0,44921875
2326,511598;1426,825139;7;27,14814976;7,541152712;10049,23281;9928,470284;47,078;0,89453125;0,26953125;-1,81640625
2326,811483;1427,125024;7;26,99234976;7,497874935;10051,50861;9930,746077;47,079;0,2265625;-0,15625;-0,640625
2327,311497;1427,625038;7;27,03847476;7,510687434;10055,26747;9934,504942;47,077;0,13671875;0,33984375;-1,23046875
2327,911505;1428,225046;7;26,62744977;7,396513824;10059,74406;9938,981526;47,077;-0,296875;0,45703125;-0,81640625
2328,411494;1428,725035;7;27,43412476;7,620590211;10063,49641;9942,733879;47,078;0,01171875;0,234375;-1,1640625
2328,811469;1429,12501;7;27,39824976;7,610624934;10066,50075;9945,738217;47,08;0,140625;0,12890625;-0,8359375
2329,511499;1429,82504;7;26,84167477;7,456020768;10071,72025;9950,957723;47,078;0,609375;0,53515625;-0,8515625
2329,711489;1430,02503;7;26,95749976;7,488194379;10073,20369;9952,44116;47,077;-0,23828125;0,87890625;-1,171875
2330,311506;1430,625047;7;26,04934977;7,235930492;10077,65606;9956,893533;47,081;-0,0546875;0,28515625;-1,203125
2330,811228;1431,124769;7;26,07907477;7,244187437;10081,28005;9960,51752;47,083;0,2421875;0,125;-0,8828125
2331,311472;1431,625013;7;25,98887477;7,219131881;10084,87322;9964,110693;47,078;0,53125;0,05078125;-0,96875
2331,811504;1432,125045;7;24,73837478;6,871770773;10088,42234;9967,659806;47,081;-0,31640625;0,625;-2,3984375
2332,511529;1432,82507;7;24,65022478;6,847284662;10093,21502;9972,452487;47,079;0,0078125;0,375;-0,75390625
2332,911305;1433,224846;7;24,98847478;6,941242995;10095,95127;9975,18874;47,08;-0,41796875;0,00390625;-0,90234375
2333,311504;1433,625045;7;24,31299979;6,753611052;10098,67499;9977,912465;47,08;-0,15625;0,55078125;-1,73828125
2343,011211;1443,324752;7;26,99849976;7,499583268;10164,59934;10043,83681;46,736;-0,01171875;0,03515625;-0,8671875
2343,311481;1443,625022;7;26,97697476;7,493604101;10166,83627;10046,07374;46,726;-0,17578125;-0,0703125;-1,0703125
2343,711464;1444,025005;7;27,34084976;7,594680489;10169,83639;10049,07386;46,722;0,16796875;-0,10546875;-1,15234375
2344,211519;1444,52506;7;27,80107476;7,722520766;10173,67636;10052,91383;46,71;-0,9375;-0,109375;-2,06640625
2344,511506;1444,825047;7;27,47102476;7,630840211;10175,99026;10055,22773;46,709;0,26171875;-0,51953125;-1
2345,011501;1445,325042;7;28,10344975;7,806513821;10179,86407;10059,10154;46,696;-0,12109375;0,0859375;-0,87890625
2345,51158;1445,825121;7;27,98967476;7,774909654;10183,78199;10063,01946;46,696;-0,1953125;-0,03515625;-1,0703125
2346,0115;1446,325041;7;28,03477476;7,787437432;10187,71873;10066,9562;46,682;-0,38671875;0,109375;-1,1796875
2346,211207;1446,524748;7;28,95419975;8,042833263;10189,28919;10068,52666;46,684;-1,48828125;0,1640625;-1,01953125
2347,311482;1447,625023;7;29,01364975;8,059347152;10198,08229;10077,31976;46,658;0,23046875;-0,21875;-0,3671875
2348,511527;1448,825068;7;29,41339974;8,170388818;10207,81808;10087,05555;46,65;0,2109375;-0,07421875;-0,90625
2351,711485;1452,025026;7;30,95909973;8,599749925;10234,70908;10113,94655;46,612;0,3359375;0,14453125;-0,8203125
2352,911691;1453,225232;7;30,53269973;8,481305482;10245,15313;10124,3906;46,785;1,81640625;-0,8984375;-0,82421875
2353,7115;1454,025041;7;30,68234973;8,522874926;10252,09735;10131,33482;46,971;-0,23828125;0,296875;-1,0546875
2354,711231;1455,024772;7;30,11449974;8,365138816;10260,62701;10139,86448;46,984;-0,21484375;0,23828125;-1,015625
2355,611209;1455,92475;7;30,04787474;8,346631872;10268,17263;10147,4101;46,993;-0,30078125;-0,06640625;-0,95703125
2356,51121;1456,824751;7;29,05157475;8,069881874;10275,57181;10154,80928;47;-0,1171875;0,2265625;-1,06640625
2357,511578;1457,825119;7;28,65284975;7,959124931;10283,62789;10162,86536;47,004;0,4453125;-0,19140625;-1,171875
2358,811462;1459,125003;7;28,01939976;7,783166599;10293,88391;10173,12138;47,012;-0,02734375;-0,15234375;-0,87109375
2359,811485;1460,125026;7;27,48947476;7,635965211;10301,64437;10180,88184;47,02;-0,39453125;-0,12109375;-0,53515625
2360,711307;1461,024848;7;27,41669976;7,615749934;10308,54748;10187,78495;47,021;-0,26953125;0,05078125;-1,08203125
2370,011485;1470,325026;7;27,08562476;7,523784657;10377,50484;10256,74231;46,84;0,0390625;-0,02734375;-0,41796875
2371,011483;1471,325024;7;27,20452476;7,556812434;10385,03132;10264,26879;46,835;0,25;0,03515625;-1,0703125
2372,011259;1472,3248;7;27,43207476;7,620020767;10392,60162;10271,83909;46,826;0,01953125;0,3125;-1,1171875
2373,911464;1474,225005;7;27,93842476;7,760673543;10407,20872;10286,44619;46,802;-0,1328125;0,22265625;-1,3828125
2385,011435;1485,324976;7;30,63417473;8,509492981;10498,7316;10377,96907;46,79;0,15625;0,17578125;-0,97265625
2391,811202;1492,124743;7;31,97794972;8,882763811;10558,71926;10437,95673;46,327;0,19140625;0,14453125;-1,0078125
2395,911516;1496,225057;7;29,83057474;8,286270761;10593,79002;10473,02749;46,346;0,09765625;-0,02734375;-1,078125
2404,61144;1504,924981;7;24,21562479;6,726562441;10658,29204;10537,52951;46,377;-0,23828125;0,0546875;-0,84375
2426,711483;1527,025024;7;21,18264982;5,884069393;10780,73662;10659,97409;46,904;0,28515625;-0,15625;-0,62890625
2427,811495;1528,125036;7;22,26402481;6,184451335;10787,34697;10666,58444;46,908;0,21875;-0,16796875;-1,19140625
2428,711489;1529,02503;7;23,3248998;6,479138832;10793,0193;10672,25677;46,908;-0,20703125;0,05859375;-1,20703125
2430,711484;1531,025025;7;25,31032478;7,030645772;10806,5283;10685,76577;46,916;-0,296875;0,5703125;-1,57421875
2431,811568;1532,125109;7;26,60797477;7,391104102;10814,5025;10693,73997;46,917;-0,16796875;-0,078125;-1,0546875
2432,911477;1533,225018;7;28,78712475;7,996423541;10822,96441;10702,20188;46,919;0,07421875;0,4296875;-0,9375
2433,811209;1534,12475;7;28,29717475;7,86032632;10830,02886;10709,26633;46,92;0,08984375;0,16015625;-0,8515625
2435,211493;1535,525034;7;27,71599976;7,698888822;10840,8394;10720,07687;46,925;-0,1953125;0,49609375;-0,890625
2436,111199;1536,42474;7;26,35787477;7,321631881;10847,59728;10726,83475;46,923;0,08984375;-0,109375;-0,81640625
2436,711469;1537,02501;7;26,09137477;7,247604103;10852,00808;10731,24555;46,926;-0,078125;0,21484375;-0,6640625
2437,511607;1537,825148;7;26,05959977;7,238777715;10857,80701;10737,04448;46,927;-0,125;0,2109375;-0,96875
2439,411205;1539,724746;7;25,09404978;6,970569384;10871,2833;10750,52077;46,928;-0,07421875;0,125;-1,0703125
2441,211205;1541,524746;7;25,21294978;7,003597161;10883,893;10763,13047;47,052;-0,03515625;0,1171875;-0,9140625
2460,511645;1560,825186;8;1,957749983;0,54381944;10940,95166;10820,18913;46,93;-0,01953125;-0,015625;-0,94921875
2494,411209;1594,72475;8;18,42232484;5,117312455;11038,45718;10917,69465;46,652;-0,03515625;0,0703125;-1,15234375
2495,911206;1596,224747;8;19,52317483;5,423104119;11046,23424;10925,47171;46,638;0,19140625;-0,01953125;-1,09765625
2496,711207;1597,024748;8;20,05104983;5,569736063;11050,6193;10929,85677;46,625;-0,234375;-0,1640625;-0,91015625
2497,411459;1597,725;8;21,06477482;5,851326338;11054,62756;10933,86503;46,612;0,0859375;-0,16796875;-1,05078125
2498,111211;1598,424752;8;21,77407481;6,048354114;11058,76894;10938,00641;46,604;-0,05859375;-0,125;-0,9609375
2499,011502;1599,325043;8;22,4802998;6,244527723;11064,28653;10943,524;46,597;-0,02734375;-0,1640625;-1,05859375
2500,011461;1600,325002;8;23,3751248;6,493090221;11070,6597;10949,89717;46,604;0,12109375;-0,109375;-0,78515625
2500,611628;1600,925169;8;24,18179979;6,717166608;11074,59806;10953,83553;46,595;-0,07421875;-0,03125;-1,421875
2501,411446;1601,724987;8;24,44829979;6,791194385;11079,96135;10959,19882;46,587;-0,0078125;-0,02734375;-0,8203125
2502,211212;1602,524753;8;25,22832478;7,007867994;11085,44922;10964,68669;46,58;-0,3046875;0,14453125;-0,9609375
2502,811444;1603,124985;8;25,51942478;7,088729105;11089,66571;10968,90318;46,575;0,2109375;-0,05078125;-1,16015625
2503,411521;1603,725062;8;25,81359977;7,170444382;11093,96445;10973,20192;46,556;0,0390625;0,2109375;-0,94921875
2504,011523;1604,325064;8;26,42039977;7,338999936;11098,34276;10977,58023;46,549;0,12890625;-0,0625;-0,91796875
2504,61153;1604,925071;8;26,64282477;7,400784658;11102,78925;10982,02672;46,545;0,08984375;-0,05859375;-0,6953125
2505,211503;1605,525044;8;27,50997476;7,641659656;11107,32522;10986,56269;46,535;-0,078125;-0,1015625;-1,0859375
2506,211495;1606,525036;8;28,34739975;7,874277709;11115,10967;10994,34714;46,512;0,203125;0,07421875;-0,87109375
2506,811461;1607,125002;8;28,93267475;8,036854097;11119,92763;10999,1651;46,5;0,09375;-0,125;-1,01953125
2507,611205;1607,924746;8;29,64812474;8,235590206;11126,49254;11005,73001;46,482;0,0703125;-0,01953125;-0,94140625
2508,411473;1608,725014;8;30,29182474;8,41439576;11133,21774;11012,45521;46,493;-0,0703125;0,1171875;-0,953125
2509,111498;1609,425039;8;31,04827473;8,624520758;11139,19035;11018,42782;46,499;-0,03515625;-0,1953125;-1,0078125
2509,611485;1609,925026;8;31,30862473;8,696840202;11143,54522;11022,78269;46,5;0,0703125;-0,1171875;-0,96484375
2510,41137;1610,724911;8;31,73092472;8,814145756;11150,58937;11029,82684;46,51;0,05859375;0,19140625;-1,16796875
2511,411471;1611,725012;8;31,53309972;8,759194368;11159,46497;11038,70244;46,807;-0,01171875;-0,01171875;-1,2578125
2512,611514;1612,925055;8;31,54847472;8,763465201;11170,00288;11049,24035;46,825;-0,04296875;0,078125;-1,26953125
2513,211607;1613,525148;8;32,10094972;8,916930478;11175,30344;11054,54091;46,838;0,06640625;-0,140625;-0,890625
2514,211498;1614,525039;8;32,57859972;9,049611032;11184,1593;11063,39677;46,846;-0,03125;0,015625;-1,37109375
2515,111367;1615,424908;8;32,39614972;8,998930477;11192,22881;11071,46628;46,849;0,10546875;-0,27734375;-1,0546875
2515,911409;1616,22495;8;32,57654972;9,049041588;11199,46773;11078,7052;46,852;-0,4140625;0,203125;-1,109375
2518,611487;1618,925028;8;32,77642471;9,104562421;11224,05564;11103,29311;46,856;-0,328125;-0,203125;-0,51953125
2520,011483;1620,325024;8;32,62984972;9,063847143;11236,73868;11115,97615;46,866;0,01953125;-0,1171875;-1,06640625
2523,011462;1623,325003;8;31,38447473;8,717909646;11263,48492;11142,72239;46,864;0,078125;-0,06640625;-0,88671875
2528,511592;1628,825133;8;31,84982472;8,847173534;11310,49;11189,72747;46,886;0,08984375;-0,07421875;-0,44140625
2532,211473;1632,525014;8;30,48862473;8,469062426;11342,27721;11221,51468;46,889;0,046875;-0,23046875;-1,2265625
2533,311487;1633,625028;8;30,05914974;8,349763816;11351,46281;11230,70028;46,89;-0,12890625;0,234375;-1,23046875
2534,01152;1634,325061;8;29,89412474;8,303923539;11357,2853;11236,52277;46,891;-0,09375;-0,359375;-1,16015625
2534,611522;1634,925063;8;29,55587474;8,209965206;11362,20415;11241,44162;46,886;0,12890625;-0,484375;-1,51171875
2535,011206;1635,324747;8;29,26477474;8,129104096;11365,45801;11244,69548;46,892;-0,30078125;-0,01953125;-1,33203125
2535,511463;1635,825004;8;28,99007475;8,052798541;11369,51884;11248,75631;46,892;-0,47265625;-0,015625;-1,13671875
2539,41149;1639,725031;8;27,95789976;7,766083266;11400,57354;11279,81101;46,893;0,08203125;0,10546875;-1,2734375
2540,911487;1641,225028;8;28,19262475;7,831284654;11412,33676;11291,57423;46,893;-0,015625;-0,25;-1,01171875
2541,311596;1641,625137;8;28,44682475;7,901895764;11415,46842;11294,70589;46,892;-0,08203125;-0,015625;-1,0546875
2541,911224;1642,224765;8;27,95072476;7,76409021;11420,1556;11299,39307;46,893;0,01953125;0,0078125;-1,12109375
2542,311612;1642,625153;8;28,60159975;7,94488882;11423,28235;11302,51982;46,837;-0,32421875;0,04296875;-1,296875
2543,011603;1643,325144;8;28,32894975;7,869152709;11428,74703;11307,9845;46,769;-0,3359375;-0,06640625;-1,05078125
2543,611448;1643,924989;8;28,32894975;7,869152709;11433,47316;11312,71063;46,723;-0,3515625;0,14453125;-1,12890625
2544,011488;1644,325029;8;28,31767475;7,866020765;11436,62689;11315,86436;46,702;-0,25;0,0546875;-1,0703125
2544,611209;1644,92475;8;28,49192475;7,914423542;11441,38048;11320,61795;46,704;0,859375;-0,2890625;-0,5703125
2545,211209;1645,52475;8;28,61697475;7,949159653;11446,17481;11325,41228;46,704;0,2578125;-0,21875;-0,49609375
2545,511209;1645,82475;8;28,97879975;8,049666596;11448,57562;11327,81309;46,698;-0,171875;-0,1328125;-1,7265625
2546,211207;1646,524748;8;29,04542475;8,068173541;11454,21223;11333,4497;46,696;-0,359375;-0,1015625;-0,546875
2546,611479;1646,92502;8;29,76804974;8,268902706;11457,44893;11336,6864;46,692;-0,0390625;-0,125;-0,9375
2547,211212;1647,524753;8;29,15304975;8,098069374;11462,31625;11341,55372;46,692;-0,08203125;-0,08984375;-1,625
2547,811202;1648,124743;8;28,93164975;8,036569374;11467,19247;11346,42994;46,681;-0,0546875;-0,078125;-0,64453125
2548,411516;1648,725057;8;29,25862474;8,127395762;11472,07802;11351,31549;46,686;0,17578125;-0,22265625;-0,66015625
2548,811485;1649,125026;8;29,66042474;8,239006873;11475,34731;11354,58478;46,693;0,38671875;-0,0390625;-0,921875
2549,811482;1650,125023;8;29,35907474;8,15529854;11483,53754;11362,77501;46,698;0,02734375;-0,12890625;-1,234375
2550,211463;1650,525004;8;30,03352474;8,342645761;11486,82703;11366,0645;46,697;0,13671875;-0,17578125;-0,62109375
2550,611207;1650,924748;8;29,65324974;8,237013817;11490,11709;11369,35456;46,688;-0,06640625;0,08984375;-0,8359375
2551,411494;1651,725035;8;29,81212474;8,281145761;11496,73623;11375,9737;46,687;-0,203125;0,08203125;-0,91015625
2551,811424;1652,124965;8;29,95357474;8,320437427;11500,06226;11379,29973;46,69;0,02734375;0,28515625;-0,890625
2552,711466;1653,025007;8;29,78649974;8,274027706;11507,54969;11386,78716;46,847;-0,1328125;0,015625;-1,44140625
2555,011392;1655,324933;8;29,00544975;8,057069374;11526,49772;11405,73519;46,862;0,1015625;-0,18359375;-0,85546875
2556,211206;1656,524747;8;29,32114974;8,144763818;11536,24675;11415,48422;46,866;0,14453125;-0,109375;-0,90625
2557,211199;1657,52474;8;28,97879975;8,049666596;11544,29527;11423,53274;46,868;-0,0078125;-0,109375;-1,13671875
2558,211495;1658,525036;8;27,57044976;7,658458267;11552,17988;11431,41735;46,871;-0,0859375;0,02734375;-0,9375
2558,9112;1659,224741;8;27,30292476;7,584145767;11557,5416;11436,77907;46,873;0,08203125;-0,07421875;-0,75
2560,111518;1660,425059;8;26,33019977;7,313944381;11566,46684;11445,70431;46,876;-0,2734375;-0,390625;-1,4140625
2560,911491;1661,225032;8;25,99399977;7,220555493;11572,2724;11451,50987;46,876;-0,53515625;0,078125;-1,25390625
2561,411481;1661,725022;8;25,78899978;7,163611049;11575,89009;11455,12756;46,876;-0,3203125;0,25390625;-0,3125
2562,211208;1662,524749;8;25,60654978;7,112930494;11581,67102;11460,90849;46,877;0,6328125;0;-0,82421875
2565,311487;1665,625028;8;24,47289979;6,798027718;11602,97819;11482,21566;46,883;0,203125;0,3203125;-1,12109375
2566,111212;1666,424753;8;24,56002479;6,822229107;11608,34891;11487,58638;46,883;-0,09375;-0,01953125;-0,95703125
2567,01152;1667,325061;8;23,98704979;6,663069386;11614,39261;11493,63008;46,879;0,078125;-0,10546875;-0,671875
2567,711503;1668,025044;8;24,07929979;6,688694386;11619,08364;11498,32111;46,884;0,08984375;0,515625;-1,46484375
2570,711499;1671,02504;8;22,22712481;6,174201335;11638,47688;11517,71435;46,887;-0,30859375;0,62890625;-1,5625
2584,41149;1684,725031;8;25,93762477;7,20489577;11726,64287;11605,88034;46,563;-0,30078125;-0,08203125;-0,76171875
2585,211205;1685,524746;8;26,32302477;7,311951325;11732,4001;11611,63757;46,554;-0,078125;-0,05859375;-0,65234375
2586,111505;1686,425046;8;26,20207477;7,278354103;11738,93905;11618,17652;46,553;0,00390625;0,1953125;-0,77734375
2587,211206;1687,524747;8;26,59362477;7,387117991;11747,01155;11626,24902;46,541;0,046875;-0,07421875;-0,81640625
2591,611489;1691,92503;8;28,04194976;7,789430488;11780,36867;11659,60614;46,543;0,7265625;-0,40625;-1,59765625
